follower_count,likes,comments,shares,saves,hashtag_count,post_type,hour_of_day,day_of_week,account_age_days,reach,reach_tier
15688,868,23,13,39,23,image,2,5,3453,14364,2
93407,4427,194,110,204,0,image,22,4,1270,46957,2
64952,2256,57,109,236,10,reel,19,0,821,69846,2
32132,1714,74,74,83,19,reel,17,5,1511,45563,2
1000,47,2,1,2,4,image,0,0,3471,716,0
2316,88,2,2,9,10,reel,23,2,1823,2586,0
1330,63,1,2,6,14,image,5,0,3391,1955,0
30018,322,20,15,21,3,image,15,6,2893,6369,1
11016,816,36,38,70,2,image,13,4,453,10730,1
1000,35,1,1,2,25,image,0,2,2494,2196,0
5769,231,14,9,12,2,reel,9,5,3210,2825,0
1000,74,1,3,8,17,image,3,0,1902,1890,0
7363,233,16,9,18,12,reel,4,1,1132,7507,1
1000,20,1,0,1,22,image,6,5,2946,2751,0
20991,315,13,5,21,27,image,0,6,237,13757,2
15999,203,9,8,15,5,image,16,2,3141,10290,1
251276,17773,779,455,993,29,video,17,4,323,213682,2
37278,1618,108,29,111,3,video,15,0,217,33673,2
3784,106,2,1,9,27,image,10,1,1901,3134,0
35331,1590,95,31,163,15,image,4,1,282,19523,2
1000,21,0,0,2,1,video,14,3,2637,1062,0
1433,53,3,1,1,16,image,16,2,1752,2023,0
14759,1004,79,36,78,27,reel,5,0,2707,25066,2
1000,37,1,1,2,18,image,6,1,2860,1875,0
7578,284,13,3,24,3,image,20,0,2888,4560,1
1291,8,0,0,0,23,reel,16,0,427,4113,1
9724,296,15,5,29,26,image,11,4,3103,10392,1
1164,49,1,2,2,20,image,7,1,3156,2590,0
17389,459,25,9,44,12,reel,5,0,1869,10873,1
8389,696,44,12,27,20,image,5,4,526,8481,1
100776,5042,386,81,209,10,image,21,5,2680,47501,2
8201,221,14,3,11,5,image,11,0,2548,2103,0
2031,70,3,2,4,26,reel,13,2,514,4703,1
5195,174,5,6,13,12,video,23,5,2938,5032,1
1000,6,0,0,0,23,reel,16,1,2499,3357,0
16832,729,42,20,63,18,reel,15,5,194,26437,2
23429,1347,77,47,55,27,reel,5,4,2239,23842,2
690073,7155,503,350,550,16,image,8,5,3103,122971,2
2645,145,6,5,7,9,reel,1,5,3488,4900,1
5003,344,10,14,21,9,reel,12,1,3077,7343,1
2874,115,3,5,8,16,image,6,1,3143,2537,0
11870,313,15,7,13,29,video,10,4,558,13116,2
16107,906,35,11,58,5,image,10,5,120,6442,1
7360,144,4,5,14,4,image,0,0,786,4425,1
57261,1693,44,25,93,8,reel,12,4,3221,58416,2
2668,154,6,4,15,30,image,16,6,3145,5114,1
47815,549,22,21,27,19,image,19,4,328,34289,2
21360,738,57,23,72,24,image,4,0,3526,7688,1
7929,421,30,10,19,17,video,9,1,808,5390,1
4596,112,3,3,12,18,reel,12,1,1783,5080,1
639218,37112,2419,735,1626,19,reel,19,2,2238,1128910,2
1861,67,3,0,8,3,video,1,0,484,980,0
13853,210,15,5,10,19,reel,11,5,1408,17901,2
2099,168,9,2,15,17,image,18,6,1042,4503,1
201615,6480,208,318,372,25,image,0,2,1327,142634,2
39986,700,22,19,26,2,reel,0,0,1254,17755,2
2389,212,16,9,6,15,video,2,4,1666,3786,0
20387,1897,142,91,82,28,reel,7,0,2315,25673,2
12885,607,29,16,40,25,video,2,2,455,12947,2
3197,99,5,2,8,8,image,9,0,2643,2856,0
31719,742,39,33,54,22,video,7,4,453,27447,2
16329,756,49,8,65,12,image,18,6,2227,12385,2
11947,533,25,15,20,24,image,9,2,743,10468,1
7514,359,9,7,32,19,video,23,2,3253,9523,1
17604,404,15,16,40,14,video,3,3,1199,12319,2
12245,370,20,16,18,0,image,4,6,68,6671,1
9012,498,20,17,50,23,reel,19,4,393,18324,2
2555,27,1,0,1,16,reel,3,6,1441,4654,1
170890,5393,414,173,377,16,image,9,2,3505,122652,2
1223,26,0,0,2,22,image,14,5,1086,2597,0
17496,1007,73,35,92,28,image,21,6,1836,16861,2
4553,254,15,11,19,6,image,5,1,2751,4388,1
192371,3340,184,66,211,27,image,6,2,869,37068,2
1593,61,1,1,4,4,image,0,6,2495,1538,0
2157,37,1,0,2,19,image,9,3,1529,2077,0
1414,38,3,1,4,15,image,5,3,3255,1882,0
14504,597,35,27,62,23,image,6,4,2497,11600,1
1000,29,1,0,1,16,reel,5,3,1164,2340,0
3424,88,1,2,5,18,image,23,3,1668,2662,0
1000,24,0,1,1,13,image,13,4,3127,1453,0
12490,189,9,2,17,20,image,12,1,1373,4264,1
3293,330,19,14,15,9,reel,10,5,1979,4977,1
1000,33,2,1,3,9,image,14,5,3128,1092,0
57187,3968,188,166,344,12,reel,8,6,585,72186,2
1000,16,0,0,0,6,image,3,5,3076,1054,0
34013,1209,44,43,42,9,image,6,6,3032,10245,1
2294,18,0,0,1,2,image,7,3,1991,778,0
144759,8474,243,125,830,7,reel,6,2,875,196534,2
31231,1729,66,24,100,12,reel,3,4,540,24752,2
1320,13,0,0,0,14,image,20,0,2782,2067,0
1555,44,1,2,2,19,reel,10,2,1390,4143,1
24099,948,67,34,61,12,image,11,6,1974,21988,2
5052,79,6,1,6,19,video,21,0,355,3320,0
5974,217,5,7,10,13,reel,20,0,1894,6512,1
80019,7807,489,271,790,13,image,5,4,279,47489,2
2105,71,1,1,3,0,reel,23,3,1966,2339,0
9550,409,9,8,42,24,video,10,5,3077,9766,1
45176,1901,69,60,215,21,image,11,1,3562,34999,2
34766,1470,38,64,65,1,image,22,3,3089,18701,2
6079,61,3,0,6,1,reel,22,2,2147,3737,0
4817,99,6,4,9,22,reel,22,6,2719,8983,1
1000,43,2,1,4,6,reel,4,3,189,1564,0
1210,33,1,0,2,27,video,1,0,2503,3117,0
14372,1177,78,18,126,24,video,7,4,3491,20250,2
6322,375,24,11,27,12,image,6,4,578,4259,1
9273,157,11,3,7,30,video,15,6,1049,6061,1
52609,5787,356,101,692,16,image,3,2,3626,42875,2
1000,44,1,1,5,30,image,5,6,1732,3775,0
5296,31,1,0,1,1,video,19,2,2650,6065,1
11380,445,21,5,31,18,image,14,3,3010,8278,1
2281,157,4,3,18,25,video,19,2,3492,6461,1
106580,1944,133,33,154,8,reel,21,2,336,55521,2
41583,1237,92,58,92,25,reel,22,4,1327,38688,2
13660,1061,83,20,50,25,image,23,3,872,12357,2
204764,11253,392,340,762,24,image,16,6,2977,78948,2
1000,27,0,1,2,20,video,12,2,3205,2767,0
7991,179,4,2,16,2,image,15,4,3176,3316,0
15668,1538,104,42,108,30,image,17,3,454,15841,2
1562,14,0,0,1,27,reel,20,6,2459,6948,1
13922,1040,67,47,40,17,image,14,6,1900,10112,1
1105,28,2,1,2,12,image,13,2,2656,1242,0
28085,1914,64,25,57,16,image,10,3,703,24894,2
54399,2189,91,50,192,30,reel,19,2,498,70342,2
13229,606,40,14,63,1,reel,8,0,1311,10135,1
1000,87,3,2,8,14,reel,8,6,1308,3508,0
1421,53,2,2,2,6,video,14,4,2892,1820,0
22392,789,36,9,83,25,image,15,6,721,8546,1
8418,177,9,3,6,20,image,8,1,3502,2698,0
1000,76,6,2,2,28,image,0,2,92,2756,0
75894,2319,60,31,241,30,video,17,1,2108,27636,2
10362,297,14,8,13,3,image,2,2,1949,7812,1
1855,100,7,1,7,14,reel,3,5,1340,3070,0
48577,1724,70,75,197,28,image,2,5,433,40165,2
2393,92,5,1,4,0,image,17,1,320,1289,0
2346,17,1,0,1,27,image,18,0,1031,2976,0
15444,947,32,32,78,12,image,12,4,1483,7084,1
199959,5525,137,122,367,16,image,2,1,719,69751,2
150611,7781,190,187,555,3,reel,1,5,2977,158444,2
15482,627,15,19,41,10,image,13,0,3553,6299,1
18625,214,8,9,22,29,reel,20,2,2769,29006,2
33681,1780,49,50,183,28,reel,16,2,3024,45072,2
1000,43,1,1,2,4,image,13,3,1320,738,0
25834,790,51,26,73,17,image,12,5,3148,9919,1
2161,100,3,2,7,3,video,17,4,645,1271,0
14375,1549,75,60,150,30,reel,5,2,2208,27374,2
5380,74,2,0,2,14,reel,2,4,1998,7109,1
19973,906,56,26,54,8,image,8,3,1761,12365,2
10022,223,8,10,13,16,image,3,6,3043,6948,1
1000,6,0,0,0,6,video,6,6,1251,1297,0
11181,229,17,6,11,22,image,21,6,2066,12000,1
25741,529,35,21,41,10,image,11,1,1705,17066,2
18081,1051,62,27,124,11,video,11,1,1991,11520,1
6736,169,10,4,5,23,reel,17,1,1273,11762,1
155731,7373,335,131,555,27,reel,7,3,2588,104943,2
14192,375,14,5,15,6,video,16,5,2170,6909,1
17815,384,19,4,31,18,reel,12,1,498,20985,2
53108,2965,206,116,153,9,image,13,6,1631,39721,2
15563,196,15,5,21,1,image,8,0,2270,2579,0
1609,82,4,3,4,7,image,22,3,377,1150,0
1000,23,0,0,2,1,video,23,2,312,498,0
3432,58,3,1,1,24,reel,2,6,1998,5964,1
31878,750,46,26,78,14,reel,4,2,608,38033,2
4291,212,7,2,11,16,video,17,1,2095,5520,1
34273,2203,101,66,106,13,image,12,3,216,26691,2
10590,573,16,8,62,8,image,18,0,3124,11581,1
82332,2559,112,42,146,14,video,7,4,2254,40085,2
4762,174,11,5,14,4,video,15,1,2324,1976,0
18801,981,38,32,94,1,video,3,2,3521,11655,1
20142,398,23,7,26,4,image,23,4,2292,8771,1
120919,3850,152,80,150,1,image,16,6,567,37942,2
1000,17,0,0,1,17,image,15,4,3287,1853,0
3550,179,11,2,15,1,video,3,5,1733,2447,0
37321,713,39,34,78,12,image,21,5,2459,17713,2
130955,4934,343,185,488,22,reel,6,5,3266,142645,2
12483,216,13,3,21,17,reel,2,2,1743,14700,2
4784,158,10,3,13,18,reel,11,2,3107,8523,1
31660,920,26,15,28,8,image,23,6,3477,27250,2
38702,693,39,13,75,4,image,10,1,1562,5627,1
4241,48,2,2,5,4,image,0,6,123,1532,0
14684,247,16,3,23,13,image,21,0,2726,8416,1
67842,1434,78,64,156,27,image,15,5,2936,37858,2
243488,5208,121,227,242,29,image,15,1,186,124465,2
30843,137,7,5,7,4,reel,13,5,3482,31328,2
8773,788,50,23,34,2,reel,1,6,2769,13006,2
7351,400,14,8,35,14,reel,16,6,730,12189,1
22099,124,7,5,8,5,image,3,2,2657,7276,1
6579,390,27,16,15,4,video,4,1,2521,6721,1
11399,791,18,24,64,12,image,14,2,2140,10460,1
1206,30,1,0,1,29,video,12,4,2093,3150,0
83675,3114,228,55,230,7,video,5,3,443,41917,2
1040,142,3,1,7,2,image,1,5,3428,1117,0
3722,139,5,2,6,4,image,4,4,1102,1667,0
9659,605,34,18,42,19,image,1,0,1074,6400,1
291786,2615,144,115,131,30,image,23,6,651,149707,2
3786,25,1,0,1,29,image,1,1,754,3408,0
2443,96,5,3,6,23,image,17,0,243,3825,0
3006,60,3,2,6,16,reel,9,1,3031,4824,1
160494,9667,455,344,452,22,image,7,5,3285,100917,2
1000,16,0,0,0,1,image,0,5,222,436,0
1332,57,3,2,5,28,reel,0,3,687,4027,1
1106065,47222,1388,1058,2674,24,reel,23,3,1637,933713,2
23472,1101,87,51,80,5,image,19,1,778,15487,2
1106,69,1,1,6,9,reel,6,6,753,2987,0
7514,104,2,3,3,27,image,13,3,2567,6595,1
9149,273,18,8,31,16,video,21,0,3213,5725,1
37161,575,14,15,41,30,reel,7,3,1196,33081,2
222148,8946,396,243,879,12,image,23,0,1912,154552,2
16307,592,44,6,66,18,image,12,0,1496,13610,2
3066,172,11,6,18,0,video,10,1,1387,3056,0
33414,5869,199,141,292,28,reel,21,0,234,88285,2
2305,24,0,0,1,25,reel,10,6,2590,5317,1
1261,97,5,4,6,25,image,1,4,3385,3079,0
1000,31,1,1,2,23,image,3,3,2779,2439,0
1000,57,1,2,5,9,video,17,5,3638,2072,0
1613,39,1,0,2,1,image,15,4,3000,1120,0
1000,8,0,0,0,10,image,20,4,1363,1581,0
14240,315,12,6,26,20,image,4,3,3005,6946,1
1000,18,1,0,0,20,image,12,2,810,1771,0
1000,102,3,4,8,26,image,8,0,1477,3419,0
1237,67,3,2,2,17,reel,23,3,2585,3137,0
3465,118,5,3,10,10,image,19,5,1073,2347,0
2724,112,4,2,4,11,image,5,6,2773,2524,0
124884,13272,750,332,1324,30,video,17,1,702,150944,2
2685,160,4,5,7,1,video,17,6,586,3984,0
39563,2354,168,25,207,20,reel,9,0,2757,38443,2
7830,590,38,20,48,0,reel,10,1,1793,11552,1
7508,604,22,26,41,14,image,5,5,3411,5413,1
1801,68,3,1,5,3,reel,9,0,737,1589,0
7289,82,6,3,8,6,reel,2,3,2618,4254,1
2044,58,2,1,2,12,image,15,4,876,2316,0
11004,146,6,1,13,10,reel,12,0,1742,11771,1
5296,139,9,2,9,0,video,14,1,1817,4770,1
1479,97,1,3,8,24,reel,23,2,3102,4791,1
48310,1087,66,42,118,4,reel,8,5,1477,43518,2
17471,399,13,10,35,22,reel,3,5,1345,22153,2
3617,170,10,2,7,30,image,9,1,1750,4898,1
10528,364,16,4,24,7,reel,8,2,3570,10021,1
6968,155,3,5,12,13,image,11,1,1421,5003,1
1699,125,9,3,5,20,reel,20,3,2018,6117,1
9199,714,37,25,62,28,image,23,5,294,9393,1
2649,104,4,1,9,11,image,15,0,2215,1897,0
1478,54,3,2,5,5,reel,19,1,305,2899,0
1000,38,1,0,1,3,image,6,2,83,799,0
4249,183,4,2,17,11,video,8,0,978,4299,1
22483,821,48,24,51,25,image,21,6,719,12362,2
2320,32,2,1,1,20,video,8,5,1923,3114,0
757118,23909,796,1130,1845,7,reel,8,2,785,518428,2
39904,2482,178,121,202,30,reel,21,0,801,45219,2
84778,1501,85,42,106,19,image,19,3,3248,77583,2
33909,192,4,6,20,21,reel,18,2,2295,42446,2
227557,4973,317,160,218,0,image,17,1,69,173561,2
1965,13,0,0,0,27,reel,15,2,2788,4072,1
1000,39,2,0,2,2,reel,13,6,2650,1368,0
3629,128,7,4,4,1,image,17,1,3260,1508,0
22132,909,18,44,55,21,image,0,6,1985,14051,2
10643,350,9,5,33,9,image,1,0,3447,5598,1
13304,55,2,1,4,28,reel,20,3,3434,14894,2
87346,3709,181,48,251,27,image,2,0,1350,37719,2
16118,214,16,5,15,16,image,15,4,319,5494,1
34133,1070,74,31,62,16,image,7,2,3444,18218,2
1493,57,3,1,2,5,reel,17,4,2400,1178,0
1128,35,1,1,2,5,video,11,6,3199,1668,0
148064,5643,144,237,583,0,image,7,6,301,58508,2
9716,437,28,8,44,5,image,17,5,1173,7535,1
2639,113,2,4,5,13,image,23,2,32,1968,0
2647,115,2,4,7,23,video,18,5,1369,5696,1
2518,97,3,3,7,2,reel,5,3,2754,1346,0
2261,27,2,0,2,4,reel,21,4,638,3471,0
1000,25,1,1,1,11,video,23,4,1387,1851,0
1000,63,1,1,2,15,image,6,5,3176,2217,0
5704,100,7,1,11,13,image,15,5,1133,2932,0
2787,80,5,1,3,5,reel,17,3,1947,3087,0
59449,4058,228,185,482,23,video,14,1,1608,65132,2
13732,576,15,9,48,6,image,23,6,775,7775,1
13063,1320,51,36,98,3,image,6,0,3393,6716,1
2126,198,7,7,9,12,image,4,4,2960,2462,0
6516,340,19,11,36,30,video,21,1,1442,13039,2
15518,288,15,10,13,3,reel,1,4,3109,5824,1
29411,2293,84,54,151,3,image,0,3,1830,12868,2
6843,106,4,3,3,20,reel,21,0,2346,9703,1
56524,4222,215,43,135,19,reel,20,6,1091,67871,2
8220,614,43,12,58,5,image,3,5,1458,5809,1
33763,2213,61,33,107,20,image,19,2,3383,22384,2
3355,98,6,2,8,23,image,17,2,826,3625,0
1000,22,1,0,2,19,video,21,3,1527,2471,0
13135,550,35,17,40,16,image,9,5,2805,11993,1
29899,644,29,11,57,14,reel,7,6,1222,22922,2
22825,994,63,26,51,10,reel,8,5,2819,20618,2
17325,904,64,11,93,2,reel,15,0,1450,20505,2
4326,486,32,13,23,19,reel,22,0,1879,8332,1
1896,97,2,4,8,24,image,22,1,3620,2986,0
21875,895,24,20,94,12,reel,8,2,2719,17564,2
17458,435,11,16,44,22,video,1,0,3355,17183,2
2952,229,5,6,7,2,image,9,6,753,2804,0
59692,2423,152,46,152,3,image,10,4,3052,32823,2
1653,119,4,2,12,9,image,0,0,1947,1668,0
2834,160,10,3,17,10,video,23,6,2803,2553,0
154132,4548,272,180,396,16,image,4,5,1207,124664,2
38694,825,42,14,32,0,video,13,2,2680,15571,2
4253,384,9,18,25,3,reel,8,2,3620,7382,1
13592,395,15,14,46,22,image,17,4,1830,12869,2
10706,479,10,12,18,22,image,15,3,1566,8806,1
1000,13,0,0,1,23,image,21,6,1938,2432,0
1585,69,2,1,4,11,image,1,6,774,2364,0
7394,192,4,7,18,20,reel,6,6,2063,10201,1
4264,138,2,2,4,6,image,8,4,740,1787,0
12642,531,30,16,16,26,image,21,5,2535,11792,1
61887,4608,263,56,262,0,image,8,3,3635,37719,2
4542,128,10,5,13,18,image,12,5,2791,3627,0
1207,29,1,0,2,2,reel,18,4,3648,1258,0
14541,557,12,18,47,25,image,22,3,1622,12315,2
4501,89,5,4,10,7,reel,6,1,2925,3046,0
6118,377,14,4,23,0,video,15,6,2064,5540,1
4792,47,1,2,5,11,reel,21,0,1769,6553,1
458313,17258,1285,535,688,27,image,6,0,2319,330495,2
1000,57,3,2,2,4,image,22,4,2440,872,0
4027,191,8,5,13,8,image,9,2,210,2354,0
8049,340,26,14,39,16,image,5,6,2571,9130,1
1986,37,1,1,3,27,video,19,0,1935,4978,1
40932,1155,24,29,46,6,reel,9,4,502,39326,2
35026,608,20,23,70,11,reel,9,1,679,25273,2
7435,254,5,12,25,29,video,17,3,550,10123,1
4978,106,4,4,10,21,image,5,3,3007,4415,1
6624,313,21,15,24,17,image,6,1,1456,3800,0
6710,190,14,7,12,11,reel,17,2,1592,8490,1
7036,128,7,2,5,24,image,19,0,1387,6485,1
5776,218,16,9,18,29,image,4,5,2661,4436,1
12764,117,5,4,4,13,reel,23,1,1724,12883,2
31438,1436,54,16,119,29,image,1,0,3617,26691,2
1000,79,2,1,6,6,reel,15,6,1126,2485,0
1222,21,1,0,1,26,image,10,4,3475,2768,0
1000,21,0,0,2,13,video,3,3,2267,1752,0
38542,1035,27,43,69,6,image,18,3,2347,32278,2
12715,1956,148,84,135,12,reel,0,5,2763,28780,2
20120,152,4,1,5,12,image,6,2,3200,12259,2
1000,6,0,0,0,19,image,9,0,3185,1998,0
201371,15637,376,343,583,24,reel,16,4,3263,165207,2
2708,98,5,3,4,28,video,5,3,1512,4728,1
10968,167,10,7,11,4,image,1,0,2853,3394,0
37717,1053,35,47,70,7,image,18,1,1087,24691,2
1371,74,1,1,8,25,video,1,2,1806,3249,0
3030,51,2,2,2,2,reel,11,6,573,2958,0
11187,411,23,14,17,9,video,16,5,1590,9600,1
1388107,30098,1165,1416,2936,22,image,15,1,2058,463039,2
13933,218,9,8,6,16,image,2,1,3052,9855,1
146012,2870,65,89,254,0,video,14,0,168,35138,2
70984,4098,154,169,398,4,reel,0,1,2196,53664,2
15715,460,33,10,39,24,image,0,1,3134,7518,1
1365,74,2,3,4,10,image,5,3,2840,1346,0
54587,2764,132,114,108,22,image,16,0,1757,49403,2
1000,33,2,1,3,20,video,5,3,1514,2875,0
144578,6214,423,122,667,25,reel,19,2,2235,148515,2
11614,475,11,20,45,17,video,3,4,2578,9221,1
1000,25,1,0,1,2,reel,11,6,1478,582,0
4390,440,25,17,30,3,reel,11,6,2003,6121,1
26294,961,30,45,90,6,reel,13,6,43,17453,2
5288,176,3,2,6,5,image,9,3,1179,1519,0
29348,961,67,33,111,17,image,3,4,2886,21360,2
1754,123,5,4,14,14,video,17,4,1531,2975,0
1000,35,0,1,1,10,reel,15,5,1745,2813,0
7125,351,19,4,16,17,image,15,1,3428,5704,1
8576,511,21,23,32,26,image,22,2,1502,6651,1
4328,211,5,10,14,11,reel,21,2,1610,7025,1
73800,2279,84,84,158,14,image,17,6,2778,62210,2
1753,14,0,0,1,27,video,10,1,3091,3527,0
14238,532,28,18,38,13,reel,0,1,1288,7988,1
9157,1136,50,13,52,2,reel,5,2,666,16050,2
1000,19,0,0,1,5,reel,7,2,2374,1411,0
1000,27,1,0,1,8,image,7,4,402,986,0
8278,275,17,6,21,17,image,22,0,2657,7590,1
286690,11133,561,173,1258,12,image,1,1,1775,221701,2
22987,1604,38,62,62,10,image,16,6,3587,17115,2
1000,16,0,0,1,25,reel,11,4,1116,4437,1
1000,19,1,0,1,13,video,7,2,2812,1701,0
30317,882,27,11,84,14,reel,17,6,41,31978,2
6814,51,1,1,2,8,reel,14,1,115,7201,1
63213,576,35,15,37,14,video,20,4,1652,26538,2
1660,48,3,1,3,18,reel,3,1,2293,3329,0
15220,1237,92,17,120,28,image,6,4,633,14293,2
37164,996,43,35,44,25,image,22,3,2261,15759,2
3621,356,28,9,21,0,image,20,0,2436,2927,0
3763,147,3,6,11,0,reel,9,3,476,2048,0
8480,402,27,11,35,25,reel,9,3,3153,16088,2
21521,48,1,0,1,7,reel,4,4,2746,22919,2
7896,122,9,1,4,0,image,1,6,1235,5198,1
46779,1957,141,39,185,20,reel,1,5,1387,43546,2
3528,156,10,3,9,30,reel,0,2,1014,6077,1
1000,47,2,1,2,21,image,0,4,2288,2627,0
284519,12570,413,488,674,4,video,8,3,2506,149322,2
2728,131,6,1,10,9,reel,15,3,1002,4053,1
2912,195,4,8,22,8,image,15,1,2009,2698,0
7197,243,15,3,23,8,reel,16,3,671,5906,1
9144,186,5,7,18,19,video,15,2,1521,7961,1
4039,52,1,0,4,23,image,15,6,1463,4131,1
7852,81,2,2,5,9,image,9,3,1400,4350,1
7543,357,24,14,41,17,image,7,3,777,7219,1
11099,663,29,13,24,15,reel,10,0,115,7881,1
1000,47,2,0,4,12,image,19,2,3603,1900,0
239324,3460,112,143,184,5,image,12,6,1492,144698,2
6215,370,14,13,31,1,reel,20,4,2662,10008,1
23043,1665,84,76,197,29,image,7,5,3151,20102,2
1000,65,2,2,6,20,image,14,4,165,2276,0
3471,58,3,0,6,26,reel,15,3,1472,5889,1
2415,55,2,1,5,9,reel,14,6,1422,2824,0
114176,3007,237,129,213,6,reel,2,2,2329,62937,2
2822,44,1,0,2,17,image,4,2,3335,2980,0
31714,1123,49,17,86,21,image,14,5,2480,26338,2
2513,85,6,3,4,22,reel,20,3,2187,5657,1
3587,70,5,2,5,16,reel,11,2,852,5696,1
5208,759,37,18,31,14,reel,2,4,1785,12344,2
81709,3715,101,146,409,17,image,20,5,2714,73937,2
1000,60,2,1,5,7,video,19,4,1974,1510,0
1000,19,1,0,0,5,reel,19,3,2233,1353,0
1000,42,1,1,3,6,reel,10,0,1130,1806,0
1144,77,2,1,7,10,image,15,5,1722,1291,0
1880,66,3,1,7,21,image,2,6,1436,2735,0
1000,21,0,0,1,26,image,0,5,1820,2753,0
2161,34,2,0,2,27,reel,1,1,743,3991,0
1000,17,0,0,0,12,reel,10,6,2375,3199,0
1296,106,8,5,11,30,image,23,1,2602,3485,0
70316,1772,92,63,192,30,video,1,6,2779,48210,2
16755,1799,142,74,66,24,video,13,4,886,22051,2
11355,351,22,16,19,2,image,18,3,1549,9301,1
1332,86,2,3,3,18,reel,10,1,1568,3861,0
1000,29,0,1,1,8,image,1,2,3219,806,0
1042,31,0,0,0,26,reel,22,0,3385,3862,0
7496,217,13,9,21,6,video,21,4,1763,7681,1
38666,1829,55,38,125,12,reel,11,6,1499,21769,2
41120,2267,142,29,177,7,image,20,5,109,39498,2
25212,150,10,5,14,27,image,20,4,1250,14637,2
2148,46,2,0,4,17,image,15,6,284,3194,0
8469,223,13,2,13,13,image,20,6,1560,7491,1
4544,175,12,6,17,25,video,16,6,1430,6016,1
5641,325,21,4,28,18,reel,18,0,932,6656,1
317054,5960,165,271,295,18,image,2,6,3564,188596,2
1000,9,0,0,0,5,reel,2,0,2682,1019,0
5311,316,16,12,30,11,image,3,2,2355,3893,0
71764,3083,110,66,138,15,image,22,1,2487,19619,2
1000,79,3,2,3,13,image,9,5,1280,1950,0
2543,138,10,1,9,10,reel,15,0,944,4146,1
3126,89,4,3,10,30,image,13,6,3108,4261,1
5421,141,5,2,13,11,image,9,3,1551,2452,0
1000,68,1,1,6,18,image,17,0,2614,2367,0
23659,1224,90,20,66,18,image,18,6,1955,17937,2
26884,972,32,48,102,6,image,22,0,105,11550,1
20233,937,29,17,63,27,image,1,2,3171,15738,2
1691,9,0,0,1,4,reel,8,1,102,1538,0
9468,169,8,3,13,25,image,4,5,1244,6282,1
1605,66,2,2,5,18,image,13,1,2756,2086,0
4452,205,11,9,23,10,video,16,4,2123,5087,1
390913,16317,883,269,1882,8,image,4,0,3015,254380,2
9626,501,12,7,15,22,image,15,0,3433,5388,1
1000,50,2,0,2,13,reel,1,0,2604,2466,0
11210,441,27,14,37,16,image,12,1,975,3998,0
1000,39,1,1,1,11,reel,23,3,42,1928,0
1000,33,2,1,1,10,video,16,4,2667,2096,0
1243,38,1,1,1,8,reel,18,4,1184,2872,0
3641,183,9,2,14,28,image,22,0,2402,4953,1
43763,1260,76,58,105,27,video,12,2,1877,38566,2
22950,524,27,22,24,4,video,3,3,571,16016,2
20772,427,9,15,33,4,reel,14,2,1351,7369,1
1120,19,0,0,1,24,image,8,4,3595,2687,0
3058,146,11,5,17,11,video,22,3,1195,3805,0
13221,405,17,14,14,6,video,7,2,2862,12268,2
2615,88,2,2,9,6,image,12,1,2554,2549,0
4909,423,8,4,50,27,image,22,2,1582,4952,1
17933,789,35,26,62,8,reel,17,5,2779,20050,2
4325,214,6,7,19,22,video,4,5,2057,6862,1
12172,200,14,3,8,14,video,20,3,2285,9147,1
142473,5773,445,267,355,14,reel,8,2,1336,112230,2
5947,26,1,0,1,10,image,17,2,3439,1869,0
67697,4679,198,100,386,2,image,21,3,977,56945,2
22178,197,9,4,22,2,video,23,6,1973,19427,2
1000,10,0,0,0,5,reel,16,1,3274,1109,0
1114,37,1,0,2,8,video,17,4,2600,1892,0
1807,62,3,2,5,5,image,0,5,2148,2316,0
1739,84,2,2,5,8,video,22,0,323,1661,0
6887,453,10,7,35,23,video,23,4,1367,8720,1
24498,184,13,2,13,0,image,5,4,1653,7951,1
77597,2928,198,77,245,19,video,1,6,3112,41503,2
14111,403,30,11,14,16,image,22,2,3125,9749,1
3632,280,11,4,22,6,image,12,5,1631,2831,0
1000,35,2,1,2,8,reel,4,0,1317,1878,0
9200,249,10,7,11,11,image,5,4,699,5888,1
8487,319,7,15,24,8,reel,15,1,1762,7773,1
11262,77,3,2,5,9,video,15,4,582,2615,0
359055,21334,1135,223,1778,13,image,14,4,632,291749,2
75589,7122,327,207,575,20,reel,6,2,3436,128062,2
33293,2046,137,22,135,19,image,18,5,1978,21615,2
1434,24,0,0,2,10,image,19,3,1414,2249,0
3218,179,13,4,11,9,image,0,1,1555,3614,0
6831,441,10,20,32,23,video,13,4,1461,6375,1
2006,109,6,3,7,23,image,16,3,3071,2982,0
19947,395,29,17,29,21,image,7,3,1976,5701,1
15404,508,27,16,51,21,reel,16,0,2365,13556,2
1142,21,1,0,1,7,reel,20,6,2117,1800,0
69861,2646,162,50,89,20,reel,21,2,2071,43533,2
9741,337,7,5,25,10,image,18,3,1594,7846,1
1000,21,1,0,0,16,reel,16,1,2812,2614,0
7387,115,6,5,10,17,reel,11,0,3418,5663,1
13442,631,12,14,74,24,image,2,5,1277,14472,2
46677,317,14,9,27,28,image,11,0,1228,22983,2
4414,281,6,6,18,13,image,18,4,2786,5856,1
35964,2434,91,68,88,3,reel,11,0,439,28978,2
11348,593,46,26,35,0,video,22,2,1673,8691,1
1000,40,3,0,3,11,image,12,6,3634,1472,0
1000,34,2,0,3,13,image,0,3,2555,1683,0
61120,2827,118,106,215,18,reel,20,2,825,65759,2
69756,3156,138,70,374,10,video,10,0,1514,49087,2
14490,437,9,5,27,10,reel,1,5,3450,13355,2
